Date/Time,CompOutput(0-5V),SAFanOutput(4-20mA),EAFanOutput(4-20mA),PumpOutput(1-5V),PDVOutput(4-20mA),WatCoilValveOutput(4-20mA),MixingValveOutput(4-20mA),NaN
 2019/04/11 17:55:31,0,833,833,360,35,75,0,0
 2019/04/11 17:55:42,0,833,833,360,35,75,0,0
 2019/04/11 17:55:52,0,833,833,360,35,75,0,0
 2019/04/11 17:56:02,0,833,833,360,35,75,0,0
 2019/04/11 17:56:12,0,833,833,360,35,75,0,0
 2019/04/11 17:56:23,0,833,833,360,35,75,0,0
 2019/04/11 17:56:33,0,833,833,360,35,75,0,0
 2019/04/11 17:56:43,0,833,833,360,35,75,0,0
 2019/04/11 17:56:53,0,833,833,360,35,75,0,0
 2019/04/11 17:57:03,0,833,833,360,35,75,0,0
 2019/04/11 17:57:14,0,833,833,360,35,75,0,0
 2019/04/11 17:57:24,0,833,833,360,35,75,0,0
 2019/04/11 17:57:34,0,833,833,360,35,75,0,0
 2019/04/11 17:57:44,0,833,833,360,35,75,0,0
 2019/04/11 17:57:55,0,833,833,360,35,75,0,0
 2019/04/11 17:58:05,0,833,833,360,35,75,0,0
 2019/04/11 17:58:15,0,833,833,360,35,75,0,0
 2019/04/11 17:58:25,0,833,833,360,35,75,0,0
 2019/04/11 17:58:36,0,833,833,360,35,75,0,0
 2019/04/11 17:58:46,0,833,833,360,35,75,0,0
 2019/04/11 17:58:56,0,833,833,360,35,75,0,0
 2019/04/11 17:59:06,0,833,833,360,35,75,0,0
 2019/04/11 17:59:17,0,833,833,360,35,75,0,0
 2019/04/11 17:59:27,0,833,833,360,35,75,0,0
 2019/04/11 17:59:37,0,833,833,360,35,75,0,0
 2019/04/11 17:59:47,0,833,833,360,35,75,0,0
 2019/04/11 17:59:58,0,833,833,360,35,75,0,0
 2019/04/11 18:00:08,0,833,833,360,35,75,0,0
 2019/04/11 18:00:18,0,833,833,360,35,75,0,0
 2019/04/11 18:00:28,0,833,833,360,35,75,0,0
 2019/04/11 18:00:38,0,833,833,360,35,75,0,0
 2019/04/11 18:00:49,0,833,833,360,35,75,0,0
 2019/04/11 18:00:59,0,833,833,360,35,75,0,0
 2019/04/11 18:01:09,0,833,833,360,35,75,0,0
 2019/04/11 18:01:19,0,833,833,360,35,75,0,0
 2019/04/11 18:01:30,0,833,833,360,35,75,0,0
 2019/04/11 18:01:40,0,833,833,360,35,75,0,0
 2019/04/11 18:01:50,0,833,833,360,35,75,0,0
 2019/04/11 18:02:00,0,833,833,360,35,75,0,0
 2019/04/11 18:02:11,0,833,833,360,35,75,0,0
 2019/04/11 18:02:21,0,833,833,360,35,75,0,0
 2019/04/11 18:02:31,0,833,833,360,35,75,0,0
 2019/04/11 18:02:41,0,833,833,360,35,75,0,0
 2019/04/11 18:02:51,0,833,833,360,35,75,0,0
 2019/04/11 18:03:02,0,833,833,360,35,75,0,0
 2019/04/11 18:03:12,0,833,833,360,35,75,0,0
 2019/04/11 18:03:22,0,833,833,360,35,75,0,0
 2019/04/11 18:03:32,0,833,833,360,35,75,0,0
 2019/04/11 18:03:43,0,833,833,360,35,75,0,0
 2019/04/11 18:03:53,0,833,833,360,35,75,0,0
 2019/04/11 18:04:03,0,833,833,360,35,75,0,0
 2019/04/11 18:04:13,0,833,833,360,35,75,0,0
 2019/04/11 18:04:24,0,833,833,360,35,75,0,0
 2019/04/11 18:04:34,0,833,833,360,35,75,0,0
 2019/04/11 18:04:44,0,833,833,360,35,75,0,0
 2019/04/11 18:04:54,0,833,833,360,35,75,0,0
 2019/04/11 18:05:04,0,833,833,360,35,75,0,0
 2019/04/11 18:05:15,0,833,833,360,35,75,0,0
 2019/04/11 18:05:25,0,833,833,360,35,75,0,0
 2019/04/11 18:05:35,0,833,833,360,35,75,0,0
 2019/04/11 18:05:45,0,833,833,360,35,75,0,0
 2019/04/11 18:05:56,0,833,833,360,35,75,0,0
 2019/04/11 18:06:06,0,833,833,360,35,75,0,0
 2019/04/11 18:06:16,0,833,833,360,35,75,0,0
 2019/04/11 18:06:26,0,833,833,360,35,75,0,0
 2019/04/11 18:06:37,0,833,833,360,35,75,0,0
 2019/04/11 18:06:47,0,833,833,360,35,75,0,0
 2019/04/11 18:06:57,0,833,833,360,35,75,0,0
 2019/04/11 18:07:07,0,833,833,360,35,75,0,0
 2019/04/11 18:07:18,0,833,833,360,35,75,0,0
 2019/04/11 18:07:28,0,833,833,360,35,75,0,0
 2019/04/11 18:07:38,0,833,833,360,35,75,0,0
 2019/04/11 18:07:48,0,833,833,360,35,75,0,0
 2019/04/11 18:07:58,0,833,833,360,35,75,0,0
 2019/04/11 18:08:09,0,833,833,360,35,75,0,0
 2019/04/11 18:08:19,0,833,833,360,35,75,0,0
 2019/04/11 18:08:29,0,833,833,360,35,75,0,0
 2019/04/11 18:08:39,0,833,833,360,35,75,0,0
 2019/04/11 18:08:50,0,833,833,360,35,75,0,0
