Date/Time,CompOutput(0-5V),SAFanOutput(4-20mA),EAFanOutput(4-20mA),PumpOutput(1-5V),PDVOutput(4-20mA),WatCoilValveOutput(4-20mA),MixingValveOutput(4-20mA),NaN
 2019/04/15 11:51:39,1440,333,333,360,35,50,68,0
 2019/04/15 11:51:49,1440,333,333,360,35,50,68,0
 2019/04/15 11:51:59,1440,333,333,360,35,50,68,0
 2019/04/15 11:52:09,1440,333,333,360,35,50,68,0
 2019/04/15 11:52:19,1440,333,333,360,35,50,68,0
 2019/04/15 11:52:30,1440,333,333,360,35,50,68,0
 2019/04/15 11:52:40,1440,333,333,360,35,50,68,0
 2019/04/15 11:52:50,1440,333,333,360,35,50,68,0
 2019/04/15 11:53:01,1440,333,333,360,35,50,68,0
 2019/04/15 11:53:11,1440,333,333,360,35,50,68,0
 2019/04/15 11:53:21,1440,333,333,360,35,50,68,0
 2019/04/15 11:53:31,1671,333,333,360,35,50,68,0
 2019/04/15 11:53:42,1556,333,333,360,35,50,68,0
 2019/04/15 11:53:52,1353,333,333,360,35,50,68,0
 2019/04/15 11:54:02,1469,333,333,360,29,50,68,0
 2019/04/15 11:54:12,1469,333,333,360,29,50,68,0
 2019/04/15 11:54:23,1295,333,333,360,35,50,68,0
 2019/04/15 11:54:33,1353,333,333,360,35,50,68,0
 2019/04/15 11:54:43,1585,333,333,360,35,50,68,0
 2019/04/15 11:54:53,1469,333,333,360,35,50,68,0
 2019/04/15 11:55:04,1469,333,333,360,35,50,68,0
 2019/04/15 11:55:14,1440,333,333,360,35,50,68,0
 2019/04/15 11:55:24,1440,333,333,360,35,50,68,0
 2019/04/15 11:55:34,1295,333,333,360,35,50,68,0
 2019/04/15 11:55:45,1556,333,333,360,35,50,68,0
 2019/04/15 11:55:55,1469,333,333,360,35,50,68,0
 2019/04/15 11:56:05,1440,333,333,360,35,50,68,0
 2019/04/15 11:56:15,1440,333,333,360,35,50,68,0
 2019/04/15 11:56:26,1440,333,333,360,35,50,68,0
 2019/04/15 11:56:36,1440,333,333,360,35,50,68,0
 2019/04/15 11:56:46,1440,333,333,360,35,50,68,0
 2019/04/15 11:56:56,1440,333,333,360,35,50,68,0
 2019/04/15 11:57:07,1295,333,333,360,35,50,68,0
 2019/04/15 11:57:17,1556,333,333,360,35,50,68,0
 2019/04/15 11:57:27,1440,333,333,360,35,50,68,0
 2019/04/15 11:57:37,1440,333,333,360,35,50,68,0
 2019/04/15 11:57:48,1440,333,333,360,35,50,68,0
 2019/04/15 11:57:58,1440,333,333,360,35,50,68,0
 2019/04/15 11:58:08,1440,333,333,360,35,50,68,0
 2019/04/15 11:58:18,1440,333,333,360,35,50,68,0
 2019/04/15 11:58:29,1440,333,333,360,35,50,68,0
 2019/04/15 11:58:39,1440,333,333,360,35,50,68,0
 2019/04/15 11:58:49,1440,333,333,360,35,50,68,0
 2019/04/15 11:58:59,1440,333,333,360,35,50,68,0
 2019/04/15 11:59:09,1295,333,333,360,35,50,68,0
 2019/04/15 11:59:20,1556,333,333,360,35,50,68,0
 2019/04/15 11:59:30,1440,333,333,360,35,50,68,0
 2019/04/15 11:59:40,1440,333,333,360,35,50,68,0
 2019/04/15 11:59:50,1440,333,333,360,35,50,68,0
 2019/04/15 12:00:01,1440,333,333,360,35,50,68,0
 2019/04/15 12:00:11,1295,333,333,360,35,50,68,0
 2019/04/15 12:00:21,1556,333,333,360,35,50,68,0
 2019/04/15 12:00:31,1440,333,333,360,35,50,68,0
 2019/04/15 12:00:42,1440,333,333,360,35,50,68,0
 2019/04/15 12:00:52,1440,333,333,360,35,50,68,0
