Date/Time,CompOutput(0-5V),SAFanOutput(4-20mA),EAFanOutput(4-20mA),PumpOutput(1-5V),PDVOutput(4-20mA),WatCoilValveOutput(4-20mA),MixingValveOutput(4-20mA),NaN
 2019/04/11 10:57:35,2453,500,500,360,35,50,68,0
 2019/04/11 10:57:45,2453,500,500,360,35,50,68,0
 2019/04/11 10:57:55,2453,500,500,360,35,50,68,0
 2019/04/11 10:58:06,2598,500,500,360,35,50,68,0
 2019/04/11 10:58:16,2598,500,500,360,35,50,68,0
 2019/04/11 10:58:26,2598,500,500,360,35,50,68,0
 2019/04/11 10:58:36,2598,500,500,360,35,50,68,0
 2019/04/11 10:58:47,2598,500,500,360,35,50,68,0
 2019/04/11 10:58:57,2598,500,500,360,35,50,68,0
 2019/04/11 10:59:07,2598,500,500,360,35,50,68,0
 2019/04/11 10:59:17,2598,500,500,360,35,50,68,0
 2019/04/11 10:59:27,2453,500,500,360,35,50,68,0
 2019/04/11 10:59:38,2598,500,500,360,35,50,68,0
 2019/04/11 10:59:48,2598,500,500,360,35,50,68,0
 2019/04/11 10:59:58,2453,500,500,360,35,50,68,0
 2019/04/11 11:00:09,2453,500,500,360,35,50,68,0
 2019/04/11 11:00:19,2598,500,500,360,35,50,68,0
 2019/04/11 11:00:29,2598,500,500,360,35,50,68,0
 2019/04/11 11:00:39,2598,500,500,360,35,50,68,0
 2019/04/11 11:00:50,2598,500,500,360,35,50,68,0
 2019/04/11 11:01:00,2713,500,500,360,35,50,68,0
 2019/04/11 11:01:10,2713,500,500,360,29,50,68,0
 2019/04/11 11:01:21,2713,500,500,360,28,50,68,0
 2019/04/11 11:01:31,2713,500,500,360,28,50,68,0
 2019/04/11 11:01:41,2713,500,500,360,26,50,68,0
 2019/04/11 11:01:51,2598,500,500,360,25,50,68,0
 2019/04/11 11:02:01,2453,500,500,360,25,50,68,0
 2019/04/11 11:02:12,2337,500,500,360,23,50,68,0
 2019/04/11 11:02:22,2221,500,500,360,35,50,68,0
 2019/04/11 11:02:32,2221,500,500,360,35,50,68,0
 2019/04/11 11:02:43,2221,500,500,360,35,50,68,0
 2019/04/11 11:02:53,2337,500,500,360,35,50,68,0
 2019/04/11 11:03:03,2453,500,500,360,35,50,68,0
 2019/04/11 11:03:13,2598,500,500,360,35,50,68,0
 2019/04/11 11:03:24,2713,500,500,360,35,50,68,0
 2019/04/11 11:03:34,2713,500,500,360,35,50,68,0
 2019/04/11 11:03:44,2713,500,500,360,29,50,68,0
 2019/04/11 11:03:54,2713,500,500,360,27,50,68,0
 2019/04/11 11:04:05,2598,500,500,360,27,50,68,0
 2019/04/11 11:04:15,2453,500,500,360,26,50,68,0
 2019/04/11 11:04:25,2337,500,500,360,24,50,68,0
 2019/04/11 11:04:35,2337,500,500,360,24,50,68,0
 2019/04/11 11:04:45,2221,500,500,360,23,50,68,0
 2019/04/11 11:04:56,2221,500,500,360,35,50,68,0
 2019/04/11 11:05:06,2221,500,500,360,35,50,68,0
 2019/04/11 11:05:16,2221,500,500,360,35,50,68,0
 2019/04/11 11:05:26,2337,500,500,360,35,50,68,0
 2019/04/11 11:05:37,2598,500,500,360,35,50,68,0
 2019/04/11 11:05:47,2713,500,500,360,35,50,68,0
 2019/04/11 11:05:57,2829,500,500,360,35,50,68,0
 2019/04/11 11:06:07,2713,500,500,360,30,50,68,0
 2019/04/11 11:06:18,2829,500,500,360,30,50,68,0
 2019/04/11 11:06:28,2713,500,500,360,28,50,68,0
 2019/04/11 11:06:38,2598,500,500,360,27,50,68,0
 2019/04/11 11:06:48,2453,500,500,360,27,50,68,0
 2019/04/11 11:06:59,2337,500,500,360,25,50,68,0
 2019/04/11 11:07:09,2221,500,500,360,24,50,68,0
