Date/Time,CompOutput(0-5V),SAFanOutput(4-20mA),EAFanOutput(4-20mA),PumpOutput(1-5V),PDVOutput(4-20mA),WatCoilValveOutput(4-20mA),MixingValveOutput(4-20mA),NaN
 2019/04/10 11:20:19,3350,833,833,360,35,50,68,0
 2019/04/10 11:20:29,3350,833,833,360,35,50,68,0
 2019/04/10 11:20:39,3350,833,833,360,35,50,68,0
 2019/04/10 11:20:49,3234,833,833,360,35,50,68,0
 2019/04/10 11:21:00,3350,833,833,360,35,50,68,0
 2019/04/10 11:21:10,3350,833,833,360,35,50,68,0
 2019/04/10 11:21:20,3350,833,833,360,35,50,68,0
 2019/04/10 11:21:31,3379,833,833,360,35,50,68,0
 2019/04/10 11:21:41,3379,833,833,360,35,50,68,0
 2019/04/10 11:21:51,3379,833,833,360,35,50,68,0
 2019/04/10 11:22:01,3379,833,833,360,35,50,68,0
 2019/04/10 11:22:11,3379,833,833,360,35,50,68,0
 2019/04/10 11:22:22,3379,833,833,360,35,50,68,0
 2019/04/10 11:22:32,3379,833,833,360,35,50,68,0
 2019/04/10 11:22:42,3350,833,833,360,35,50,68,0
 2019/04/10 11:22:52,3350,833,833,360,35,50,68,0
 2019/04/10 11:23:03,3350,833,833,360,35,50,68,0
 2019/04/10 11:23:13,3379,833,833,360,35,50,68,0
 2019/04/10 11:23:23,3379,833,833,360,35,50,68,0
 2019/04/10 11:23:33,3379,833,833,360,35,50,68,0
 2019/04/10 11:23:44,3379,833,833,360,35,50,68,0
 2019/04/10 11:23:54,3379,833,833,360,35,50,68,0
 2019/04/10 11:24:04,3379,833,833,360,35,50,68,0
 2019/04/10 11:24:14,3379,833,833,360,35,50,68,0
 2019/04/10 11:24:25,3350,833,833,360,35,50,68,0
 2019/04/10 11:24:35,3350,833,833,360,35,50,68,0
 2019/04/10 11:24:45,3350,833,833,360,35,50,68,0
 2019/04/10 11:24:55,3350,833,833,360,35,50,68,0
 2019/04/10 11:25:06,3350,833,833,360,35,50,68,0
 2019/04/10 11:25:16,3350,833,833,360,35,50,68,0
 2019/04/10 11:25:26,3350,833,833,360,35,50,68,0
 2019/04/10 11:25:36,3234,833,833,360,35,50,68,0
 2019/04/10 11:25:47,3234,833,833,360,35,50,68,0
 2019/04/10 11:25:57,3234,833,833,360,35,50,68,0
 2019/04/10 11:26:07,3234,833,833,360,35,50,68,0
 2019/04/10 11:26:17,3234,833,833,360,35,50,68,0
 2019/04/10 11:26:28,3234,833,833,360,35,50,68,0
 2019/04/10 11:26:38,3350,833,833,360,35,50,68,0
 2019/04/10 11:26:48,3350,833,833,360,35,50,68,0
